id,title,description,availability,availability date,expiration date,link,mobile link,image link,price,sale price,sale price effective date,identifier exists,gtin,mpn,brand,product highlight,product detail,additional image link,condition,adult,color,size,size type,size system,gender,material,pattern,age group,multipack,is bundle,unit pricing measure,unit pricing base measure,energy efficiency class,min energy efficiency class,min energy efficiency class.1,item group id,sell on google quantity,sale_price,cost,category,supplier,image_url,barcode,search_text,cost_confidence,image_confidence
DSO-UNI-001,Dove Shampoo Oxygen Moisture 330ml,Shampoo 330ml,in_stock,,,https://luckystore1947.vercel.app/product/DSO-UNI-001,https://luckystore1947.vercel.app/product/DSO-UNI-001,,440.0,430 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Dove Shampoo Oxygen-Unilever-01,,430.0,376.33,Personal Care,Unilever - Atlantic Distribition,,LS-000425,dove shampoo oxygen moisture 330ml unilever personal care,100.0,57.142857142857146
GLU-UNI-001,Glucose 350g,Powdered Drink 350g,in_stock,,,https://luckystore1947.vercel.app/product/GLU-UNI-001,https://luckystore1947.vercel.app/product/GLU-UNI-001,,135.0,130 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Glucose-Unilever-01,,130.0,117.0,Beverages,Unilever - Atlantic Distribition,,LS-000426,glucose 350g unilever beverages,100.0,52.94117647058823
GLM-UNI-001,Glucose mini,Powdered Drink,in_stock,,,https://luckystore1947.vercel.app/product/GLM-UNI-001,https://luckystore1947.vercel.app/product/GLM-UNI-001,,130.0,125 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Glucose mini-Unilever-01,,125.0,110.0,Beverages,Unilever - Atlantic Distribition,,LS-000427,glucose mini unilever beverages,100.0,42.42424242424242
GHF-UNI-001,Go & Handsome Facewash Men 100g,Facewash 100g,in_stock,,,https://luckystore1947.vercel.app/product/GHF-UNI-001,https://luckystore1947.vercel.app/product/GHF-UNI-001,,190.0,185 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Go Handsome Facewash-Unilever-01,,185.0,146.09,Personal Care,Unilever - Atlantic Distribition,,LS-000428,go & handsome facewash men 100g unilever personal care,100.0,61.333333333333336
GHF-UNI-002,Go & Handsome Facewash Men 50g,Facewash 50g,in_stock,,,https://luckystore1947.vercel.app/product/GHF-UNI-002,https://luckystore1947.vercel.app/product/GHF-UNI-002,,140.0,138 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Go Handsome Facewash-Unilever-02,,138.0,126.0,Personal Care,Unilever - Atlantic Distribition,,LS-000429,go & handsome facewash men 50g unilever personal care,100.0,62.16216216216216
GHS-UNI-001,Go & Handsome Skin Cream Men 25g,Cream 25g,in_stock,,,https://luckystore1947.vercel.app/product/GHS-UNI-001,https://luckystore1947.vercel.app/product/GHS-UNI-001,,135.0,130 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Go Handsome Skin-Unilever-01,,130.0,112.0,Personal Care,Unilever - Atlantic Distribition,,LS-000430,go & handsome skin cream men 25g unilever personal care,100.0,57.89473684210526
GHS-UNI-002,Go & Handsome Skin Cream Men 50g,Cream 50g,in_stock,,,https://luckystore1947.vercel.app/product/GHS-UNI-002,https://luckystore1947.vercel.app/product/GHS-UNI-002,,130.0,125 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Go Handsome Skin-Unilever-02,,125.0,92.89,Personal Care,Unilever - Atlantic Distribition,,LS-000431,go & handsome skin cream men 50g unilever personal care,100.0,57.89473684210526
HOP-UNI-001,Horlicks Pouch 400g,Powdered Drink 350g,in_stock,,,https://luckystore1947.vercel.app/product/HOP-UNI-001,https://luckystore1947.vercel.app/product/HOP-UNI-001,,350.0,350 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Horlicks Pouch-Unilever-01,,350.0,327.1,Beverages,Unilever - Atlantic Distribition,,LS-000432,horlicks pouch 400g unilever beverages,100.0,63.63636363636363
JHS-UNI-001,Junior Horlicks Stage I 500g,Powdered Drink 500g,in_stock,,,https://luckystore1947.vercel.app/product/JHS-UNI-001,https://luckystore1947.vercel.app/product/JHS-UNI-001,,550.0,550 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Junior Horlicks Stage-Unilever-01,,550.0,514.02,Beverages,Unilever - Atlantic Distribition,,LS-000433,junior horlicks stage i 500g unilever beverages,100.0,82.53968253968254
JHS-UNI-002,Junior Horlicks Stage II 500g,Powdered Drink 500g,in_stock,,,https://luckystore1947.vercel.app/product/JHS-UNI-002,https://luckystore1947.vercel.app/product/JHS-UNI-002,,550.0,550 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Junior Horlicks Stage-Unilever-02,,550.0,514.02,Beverages,Unilever - Atlantic Distribition,,LS-000434,junior horlicks stage ii 500g unilever beverages,100.0,81.25
KNS-UNI-001,Knorr Soup 31g,Knorr Soup 31g. Quick and tasty instant soup.,in_stock,,,https://luckystore1947.vercel.app/product/KNS-UNI-001,https://luckystore1947.vercel.app/product/KNS-UNI-001,,170.0,165 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Knorr Soup-Unilever-01,,165.0,143.7,Packaged Food,Unilever - Atlantic Distribition,,LS-000435,knorr soup 31g unilever packaged food,100.0,83.33333333333333
KSC-UNI-001,Knorr Soup Chicken Corn 24g,Packet Soup 24g,in_stock,,,https://luckystore1947.vercel.app/product/KSC-UNI-001,https://luckystore1947.vercel.app/product/KSC-UNI-001,,55.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Knorr Soup Chicken-Unilever-01,,55.0,49.55,Packaged Food,Unilever - Atlantic Distribition,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e00c9b1b113f0bd39f67_Knorr-Classic-Chicken-Corn-Soup-24gm_1_415.webp,LS-000436,knorr soup chicken corn 24g unilever packaged food,100.0,92.0
KST-UNI-001,Knorr Soup Thai 28g,Packet Soup 28g,in_stock,,,https://luckystore1947.vercel.app/product/KST-UNI-001,https://luckystore1947.vercel.app/product/KST-UNI-001,,55.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Knorr Soup Thai-Unilever-01,,55.0,49.55,Packaged Food,Unilever - Atlantic Distribition,https://d2t8nl1y0ie1km.cloudfront.net/images/thumbs/67d2e1719b1b113f0bd56bb6_Knorr-Classic-Thai-Soup-28gm_1_415.webp,LS-000437,knorr soup thai 28g unilever packaged food,100.0,88.23529411764706
LHS-UNI-001,Lifebouy Hand Soap Total 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LHS-UNI-001,https://luckystore1947.vercel.app/product/LHS-UNI-001,,60.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Hand Soap-Unilever-01,,55.0,49.15,Personal Care,Unilever - Atlantic Distribition,,LS-000438,lifebouy hand soap total 90g unilever personal care,100.0,65.51724137931035
LHC-UNI-001,Lifebouy Health Care 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LHC-UNI-001,https://luckystore1947.vercel.app/product/LHC-UNI-001,,90.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Care-Unilever-01,,90.0,73.46,Personal Care,Unilever - Atlantic Distribition,,LS-000439,lifebouy health care 150g unilever personal care,100.0,68.08510638297872
LHC-UNI-002,Lifebouy Health Care 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LHC-UNI-002,https://luckystore1947.vercel.app/product/LHC-UNI-002,,60.0,60 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Care-Unilever-02,,60.0,49.15,Personal Care,Unilever - Atlantic Distribition,,LS-000440,lifebouy health care 90g unilever personal care,100.0,69.56521739130434
LHS-UNI-002,Lifebouy Health Soap Lemon Fresh 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LHS-UNI-002,https://luckystore1947.vercel.app/product/LHS-UNI-002,,80.0,80 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Soap-Unilever-01,,80.0,73.46,Personal Care,Unilever - Atlantic Distribition,,LS-000441,lifebouy health soap lemon fresh 150g unilever personal care,100.0,78.78787878787878
LHS-UNI-003,Lifebouy Health Soap Lemon Fresh 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LHS-UNI-003,https://luckystore1947.vercel.app/product/LHS-UNI-003,,55.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Soap-Unilever-02,,55.0,49.15,Personal Care,Unilever - Atlantic Distribition,,LS-000442,lifebouy health soap lemon fresh 90g unilever personal care,100.0,80.0
LHS-UNI-004,Lifebouy Health Soap Total 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LHS-UNI-004,https://luckystore1947.vercel.app/product/LHS-UNI-004,,80.0,80 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Soap-Unilever-03,,80.0,73.46,Personal Care,Unilever - Atlantic Distribition,,LS-000443,lifebouy health soap total 150g unilever personal care,100.0,61.016949152542374
LHS-UNI-005,Lifebouy Health Soap Total 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LHS-UNI-005,https://luckystore1947.vercel.app/product/LHS-UNI-005,,55.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Health Soap-Unilever-04,,55.0,49.15,Personal Care,Unilever - Atlantic Distribition,,LS-000444,lifebouy health soap total 90g unilever personal care,100.0,60.0
LLC-UNI-001,Lifebouy Liquid Care 170ml,Handwash 170ml,in_stock,,,https://luckystore1947.vercel.app/product/LLC-UNI-001,https://luckystore1947.vercel.app/product/LLC-UNI-001,,90.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Care-Unilever-01,,90.0,78.8,Personal Care,Unilever - Atlantic Distribition,,LS-000445,lifebouy liquid care 170ml unilever personal care,100.0,58.333333333333336
LLH-UNI-001,Lifebouy Liquid Handwash Care 200g,Handwash 200ml,in_stock,,,https://luckystore1947.vercel.app/product/LLH-UNI-001,https://luckystore1947.vercel.app/product/LLH-UNI-001,,120.0,120 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Handwash-Unilever-01,,120.0,105.52,Personal Care,Unilever - Atlantic Distribition,,LS-000446,lifebouy liquid handwash care 200g unilever personal care,100.0,75.0
LLL-UNI-001,Lifebouy Liquid Lemon Fresh 170ml,Handwash 200ml,in_stock,,,https://luckystore1947.vercel.app/product/LLL-UNI-001,https://luckystore1947.vercel.app/product/LLL-UNI-001,,90.0,88 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Lemon-Unilever-01,,88.0,78.8,Personal Care,Unilever - Atlantic Distribition,,LS-000447,lifebouy liquid lemon fresh 170ml unilever personal care,100.0,67.74193548387098
LLL-UNI-002,Lifebouy Liquid Lemon Fresh 170ml,Handwash 200ml,in_stock,,,https://luckystore1947.vercel.app/product/LLL-UNI-002,https://luckystore1947.vercel.app/product/LLL-UNI-002,,90.0,85 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Lemon-Unilever-02,,85.0,78.8,Personal Care,Unilever - Atlantic Distribition,,LS-000448,lifebouy liquid lemon fresh 170ml unilever personal care,100.0,67.74193548387098
LLL-UNI-003,Lifebouy Liquid Lemon Fresh 200ml,Handwash 200ml,in_stock,,,https://luckystore1947.vercel.app/product/LLL-UNI-003,https://luckystore1947.vercel.app/product/LLL-UNI-003,,120.0,118 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Lemon-Unilever-03,,118.0,105.52,Personal Care,Unilever - Atlantic Distribition,,LS-000449,lifebouy liquid lemon fresh 200ml unilever personal care,100.0,67.74193548387098
LLT-UNI-001,Lifebouy Liquid Total 200ml,Handwash 200ml,in_stock,,,https://luckystore1947.vercel.app/product/LLT-UNI-001,https://luckystore1947.vercel.app/product/LLT-UNI-001,,120.0,120 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Liquid Total-Unilever-01,,120.0,105.52,Personal Care,Unilever - Atlantic Distribition,,LS-000450,lifebouy liquid total 200ml unilever personal care,100.0,56.14035087719298
LSL-UNI-001,Lifebouy Soap Lemon Fresh 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LSL-UNI-001,https://luckystore1947.vercel.app/product/LSL-UNI-001,,90.0,85 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lifebouy Soap Lemon-Unilever-01,,85.0,73.46,Personal Care,Unilever - Atlantic Distribition,,LS-000451,lifebouy soap lemon fresh 150g unilever personal care,100.0,84.7457627118644
LSS-UNI-001,Lux Soap Soft Touch 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LSS-UNI-001,https://luckystore1947.vercel.app/product/LSS-UNI-001,,90.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Soft-Unilever-01,,90.0,80.2,Personal Care,Unilever - Atlantic Distribition,,LS-000452,lux soap soft touch 150g unilever personal care,100.0,74.28571428571428
LSS-UNI-002,Lux Soap Soft Touch 25g,Lux Soap Soft Touch 25g. Small size beauty soap.,in_stock,,,https://luckystore1947.vercel.app/product/LSS-UNI-002,https://luckystore1947.vercel.app/product/LSS-UNI-002,,15.0,15 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Soft-Unilever-02,,15.0,12.81,Personal Care,Unilever - Atlantic Distribition,,LS-000453,lux soap soft touch 25g unilever personal care,100.0,74.28571428571428
LSS-UNI-003,Lux Soap Soft Touch 75g,Lux Soap Soft Touch 75g. Leaves skin soft and fragrant.,in_stock,,,https://luckystore1947.vercel.app/product/LSS-UNI-003,https://luckystore1947.vercel.app/product/LSS-UNI-003,,60.0,55 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Soft-Unilever-03,,55.0,44.21,Personal Care,Unilever - Atlantic Distribition,,LS-000454,lux soap soft touch 75g unilever personal care,100.0,74.28571428571428
LSS-UNI-004,Lux Soap Soft Touch 75g,Soap 75g,in_stock,,,https://luckystore1947.vercel.app/product/LSS-UNI-004,https://luckystore1947.vercel.app/product/LSS-UNI-004,,50.0,50 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Soft-Unilever-04,,50.0,44.21,Personal Care,Unilever - Atlantic Distribition,,LS-000455,lux soap soft touch 75g unilever personal care,100.0,74.28571428571428
LSS-UNI-005,Lux Soap Soft Touch 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LSS-UNI-005,https://luckystore1947.vercel.app/product/LSS-UNI-005,,60.0,60 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Soft-Unilever-05,,60.0,53.52,Personal Care,Unilever - Atlantic Distribition,,LS-000456,lux soap soft touch 90g unilever personal care,100.0,74.28571428571428
LSV-UNI-001,Lux Soap Velvet Touch 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LSV-UNI-001,https://luckystore1947.vercel.app/product/LSV-UNI-001,,90.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Velvet-Unilever-01,,90.0,80.2,Personal Care,Unilever - Atlantic Distribition,,LS-000457,lux soap velvet touch 150g unilever personal care,100.0,76.92307692307692
LSV-UNI-002,Lux Soap Velvet Touch 150g,Soap 150g,in_stock,,,https://luckystore1947.vercel.app/product/LSV-UNI-002,https://luckystore1947.vercel.app/product/LSV-UNI-002,,90.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Velvet-Unilever-02,,90.0,80.2,Personal Care,Unilever - Atlantic Distribition,,LS-000458,lux soap velvet touch 150g unilever personal care,100.0,76.92307692307692
LSV-UNI-003,Lux Soap Velvet Touch 75g,Soap 75g,in_stock,,,https://luckystore1947.vercel.app/product/LSV-UNI-003,https://luckystore1947.vercel.app/product/LSV-UNI-003,,50.0,50 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Velvet-Unilever-03,,50.0,44.21,Personal Care,Unilever - Atlantic Distribition,,LS-000459,lux soap velvet touch 75g unilever personal care,100.0,76.92307692307692
LSV-UNI-004,Lux Soap Velvet Touch 90g,Soap 90g,in_stock,,,https://luckystore1947.vercel.app/product/LSV-UNI-004,https://luckystore1947.vercel.app/product/LSV-UNI-004,,60.0,60 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Lux Soap Velvet-Unilever-04,,60.0,53.52,Personal Care,Unilever - Atlantic Distribition,,LS-000460,lux soap velvet touch 90g unilever personal care,100.0,76.92307692307692
MAL-UNI-001,Maltova 400g,Powdered Drink 400g,in_stock,,,https://luckystore1947.vercel.app/product/MAL-UNI-001,https://luckystore1947.vercel.app/product/MAL-UNI-001,,550.0,550 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Maltova-Unilever-01,,550.0,514.02,Beverages,Unilever - Atlantic Distribition,,LS-000461,maltova 400g unilever beverages,100.0,57.142857142857146
MOH-UNI-001,Mother Horlicks 350g,Powdered Drink 350g,in_stock,,,https://luckystore1947.vercel.app/product/MOH-UNI-001,https://luckystore1947.vercel.app/product/MOH-UNI-001,,620.0,620 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Mother Horlicks-Unilever-01,,620.0,579.44,Beverages,Unilever - Atlantic Distribition,,LS-000462,mother horlicks 350g unilever beverages,100.0,64.0
PAS-UNI-001,Pepsodent Advanced Salt 140g,Pepsodent Advanced Salt Toothpaste 140g. Advanced salt formula for oral care.,in_stock,,,https://luckystore1947.vercel.app/product/PAS-UNI-001,https://luckystore1947.vercel.app/product/PAS-UNI-001,,160.0,155 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Advanced Salt-Unilever-01,,155.0,140.47,Personal Care,Unilever - Atlantic Distribition,,LS-000463,pepsodent advanced salt 140g unilever personal care,100.0,56.14035087719298
PEG-UNI-001,Pepsodent Germicheck 190g,Pepsodent Germicheck Toothpaste 190g. Family size germ protection.,in_stock,,,https://luckystore1947.vercel.app/product/PEG-UNI-001,https://luckystore1947.vercel.app/product/PEG-UNI-001,,170.0,160 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Germicheck-Unilever-01,,160.0,149.24,Personal Care,Unilever - Atlantic Distribition,,LS-000464,pepsodent germicheck 190g unilever personal care,100.0,61.016949152542374
PEG-UNI-002,Pepsodent Germicheck 40g,Pepsodent Germicheck Toothpaste 40g. Travel size germ protection.,in_stock,,,https://luckystore1947.vercel.app/product/PEG-UNI-002,https://luckystore1947.vercel.app/product/PEG-UNI-002,,50.0,50 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Germicheck-Unilever-02,,50.0,43.75,Personal Care,Unilever - Atlantic Distribition,,LS-000465,pepsodent germicheck 40g unilever personal care,100.0,62.06896551724138
PEG-UNI-003,Pepsodent Germicheck 85g,Pepsodent Germicheck Toothpaste 85g (80g net). Germ protection for healthy teeth.,in_stock,,,https://luckystore1947.vercel.app/product/PEG-UNI-003,https://luckystore1947.vercel.app/product/PEG-UNI-003,,95.0,90 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Germicheck-Unilever-03,,90.0,83.03,Personal Care,Unilever - Atlantic Distribition,,LS-000466,pepsodent germicheck 85g unilever personal care,100.0,62.06896551724138
PSE-UNI-001,Pepsodent Sensitive Expert 140,Pepsodent Sensitive Expert Toothpaste 140g. Relief for sensitive teeth.,in_stock,,,https://luckystore1947.vercel.app/product/PSE-UNI-001,https://luckystore1947.vercel.app/product/PSE-UNI-001,,220.0,210 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Sensitive Expert-Unilever-01,,210.0,183.33,Personal Care,Unilever - Atlantic Distribition,,LS-000467,pepsodent sensitive expert 140 unilever personal care,100.0,53.125
PSE-UNI-002,Pepsodent Sensitive Expert Fresh 15g,Pepsodent Sensitive Expert Fresh 15g. Free promotional item.,in_stock,,,https://luckystore1947.vercel.app/product/PSE-UNI-002,https://luckystore1947.vercel.app/product/PSE-UNI-002,,15.0,12 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Sensitive Expert-Unilever-02,,12.0,10.65,Personal Care,Unilever - Atlantic Distribition,,LS-000468,pepsodent sensitive expert fresh 15g unilever personal care,100.0,53.73134328358209
PSG-UNI-001,Pepsodent Sensitive Gum Care 140g,Pepsodent Sensitive Gum Care Toothpaste 140g. For gum health and sensitivity.,in_stock,,,https://luckystore1947.vercel.app/product/PSG-UNI-001,https://luckystore1947.vercel.app/product/PSG-UNI-001,,225.0,220 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pepsodent Sensitive Gum-Unilever-01,,220.0,208.33,Personal Care,Unilever - Atlantic Distribition,,LS-000469,pepsodent sensitive gum care 140g unilever personal care,100.0,59.701492537313435
POD-UNI-001,Pond Daily 100g,Facewash 100g,in_stock,,,https://luckystore1947.vercel.app/product/POD-UNI-001,https://luckystore1947.vercel.app/product/POD-UNI-001,,170.0,160 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pond Daily-Unilever-01,,160.0,135.0,Personal Care,Unilever - Atlantic Distribition,,LS-000470,pond daily 100g unilever personal care,100.0,62.5
POC-UNI-001,Pond Oil Control 50g,Facewash 50g,in_stock,,,https://luckystore1947.vercel.app/product/POC-UNI-001,https://luckystore1947.vercel.app/product/POC-UNI-001,,100.0,95 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Pond Oil Control-Unilever-01,,95.0,75.02,Personal Care,Unilever - Atlantic Distribition,,LS-000471,pond oil control 50g unilever personal care,100.0,59.09090909090909
PBB-UNI-001,Ponds Bright Beauty 50g,Cream 50g,in_stock,,,https://luckystore1947.vercel.app/product/PBB-UNI-001,https://luckystore1947.vercel.app/product/PBB-UNI-001,,485.0,460 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Bright Beauty-Unilever-01,,460.0,355.0,Personal Care,Unilever - Atlantic Distribition,,LS-000472,ponds bright beauty 50g unilever personal care,100.0,75.47169811320755
POD-UNI-002,Ponds Daily 50g,Facewash,in_stock,,,https://luckystore1947.vercel.app/product/POD-UNI-002,https://luckystore1947.vercel.app/product/POD-UNI-002,,90.0,85 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Daily-Unilever-01,,85.0,72.0,Personal Care,Unilever - Atlantic Distribition,,LS-000473,ponds daily 50g unilever personal care,100.0,58.8235294117647
PLM-UNI-001,Ponds Light 50ml,Moisturizer 50ml,in_stock,,,https://luckystore1947.vercel.app/product/PLM-UNI-001,https://luckystore1947.vercel.app/product/PLM-UNI-001,,200.0,190 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Light ml-Unilever-01,,190.0,160.0,Personal Care,Unilever - Atlantic Distribition,,LS-000474,ponds light 50ml unilever personal care,100.0,81.48148148148148
POC-UNI-002,Ponds Oil Control 100g,Facewash 100g,in_stock,,,https://luckystore1947.vercel.app/product/POC-UNI-002,https://luckystore1947.vercel.app/product/POC-UNI-002,,210.0,200 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Oil Control-Unilever-01,,200.0,157.0,Personal Care,Unilever - Atlantic Distribition,,LS-000475,ponds oil control 100g unilever personal care,100.0,62.5
PPW-UNI-001,Ponds Pure White 100g,Ponds Pure White Facewash 100g. Double pack for fair skin.,in_stock,,,https://luckystore1947.vercel.app/product/PPW-UNI-001,https://luckystore1947.vercel.app/product/PPW-UNI-001,,220.0,200 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Pure White-Unilever-01,,200.0,156.34,Personal Care,Unilever - Atlantic Distribition,,LS-000476,ponds pure white 100g unilever personal care,100.0,63.63636363636363
PPW-UNI-002,Ponds Pure White 50g,Ponds Pure White Facewash 50g. For visibly fairer skin.,in_stock,,,https://luckystore1947.vercel.app/product/PPW-UNI-002,https://luckystore1947.vercel.app/product/PPW-UNI-002,,125.0,120 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Pure White-Unilever-02,,120.0,94.0,Personal Care,Unilever - Atlantic Distribition,,LS-000477,ponds pure white 50g unilever personal care,100.0,60.869565217391305
PSC-UNI-001,Ponds Skin Cream White Beauty 35g,Cream 35g,in_stock,,,https://luckystore1947.vercel.app/product/PSC-UNI-001,https://luckystore1947.vercel.app/product/PSC-UNI-001,,280.0,265 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Skin Cream-Unilever-01,,265.0,215.0,Personal Care,Unilever - Atlantic Distribition,,LS-000478,ponds skin cream white beauty 35g unilever personal care,100.0,60.317460317460316
PSG-UNI-002,Ponds Superlight Gel 100ml,Ponds Superlight Gel 100ml,in_stock,,,https://luckystore1947.vercel.app/product/PSG-UNI-002,https://luckystore1947.vercel.app/product/PSG-UNI-002,,350.0,335 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Superlight Gel-Unilever-01,,335.0,271.99,Personal Care,Unilever - Atlantic Distribition,,LS-000479,ponds superlight gel 100ml unilever personal care,100.0,68.08510638297872
PSG-UNI-003,Ponds Superlight Gel 50ml,Ponds Superlight Gel 50ml,in_stock,,,https://luckystore1947.vercel.app/product/PSG-UNI-003,https://luckystore1947.vercel.app/product/PSG-UNI-003,,200.0,190 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds Superlight Gel-Unilever-02,,190.0,160.0,Personal Care,Unilever - Atlantic Distribition,,LS-000480,ponds superlight gel 50ml unilever personal care,100.0,69.56521739130434
PWB-UNI-001,Ponds White Beauty 100g,Facewash 100g,in_stock,,,https://luckystore1947.vercel.app/product/PWB-UNI-001,https://luckystore1947.vercel.app/product/PWB-UNI-001,,210.0,200 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds White Beauty-Unilever-01,,200.0,157.0,Personal Care,Unilever - Atlantic Distribition,,LS-000481,ponds white beauty 100g unilever personal care,100.0,65.3061224489796
PWB-UNI-002,Ponds White Beauty 50g,Facewash 50g,in_stock,,,https://luckystore1947.vercel.app/product/PWB-UNI-002,https://luckystore1947.vercel.app/product/PWB-UNI-002,,120.0,110 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Ponds White Beauty-Unilever-02,,110.0,90.75,Personal Care,Unilever - Atlantic Distribition,,LS-000482,ponds white beauty 50g unilever personal care,100.0,65.38461538461539
RFS-UNI-001,Rin Fabric Solution Liquid 400ml,Laundry Liquid 400ml,in_stock,,,https://luckystore1947.vercel.app/product/RFS-UNI-001,https://luckystore1947.vercel.app/product/RFS-UNI-001,,120.0,114 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Rin Fabric Solution-Unilever-01,,114.0,100.0,Cleaning Supply,Unilever - Atlantic Distribition,,LS-000483,rin fabric solution liquid 400ml unilever cleaning supply,100.0,71.42857142857143
RFS-UNI-002,Rin Fabric Solution Power Bright 500g,Laundry Soap 500g,in_stock,,,https://luckystore1947.vercel.app/product/RFS-UNI-002,https://luckystore1947.vercel.app/product/RFS-UNI-002,,95.0,90.3 BDT,,,,,Unilever,,,,new,,,,,,,,,,,,,,,,,Rin Fabric Solution-Unilever-02,,90.3,80.51,Cleaning Supply,Unilever - Atlantic Distribition,,LS-000484,rin fabric solution power bright 500g unilever cleaning supply,100.0,60.0
